stimulus	stimulus.lemma	stimulus.freq	in_test	in_cogalex	norm	FIRST	FIRST.count	FIRST.lemma	FIRST.freq	HAPAX	HAPAX.count	HAPAX.lemma	HAPAX.freq	RANDOM	RANDOM.count	RANDOM.lemma	RANDOM.freq
annelid	annelid_j	181	FALSE	FALSE	EAT	worm	16	worm_n	84616	dictionary	1	dictionary_n	80290	shakes	0	shake_v	281700
annihilate	annihilate_v	16262	FALSE	FALSE	EAT	kill	24	kill_v	1369599	death	1	death_n	1767563	move	0	move_v	3004281
announce	announce_v	858260	TRUE	TRUE	EAT	speak	11	speak_v	2182567	talk	1	talk_v	2229818	debt	0	debt_n	724507
announcement	announcement_n	230901	FALSE	FALSE	EAT	engagement	9	engagement_n	241928	personality	1	personality_n	283796	nowhere	0	nowhere_r	171916
annoy	annoy_v	213730	TRUE	TRUE	EAT	irritate	10	irritate_v	64531	anarchists	1	anarchist_n	68727	tearing	0	tear_v	191757
annoyance	annoyance_n	28937	FALSE	TRUE	EAT	anger	21	anger_n	199456	mood	1	mood_n	202192	temporary	0	temporary_j	277364
annoyed	annoy_v	213730	TRUE	FALSE	EAT	angry	42	angry_j	236016	anger	1	anger_n	199456	physician	0	physician_n	224835
annoying	annoy_v	213730	TRUE	TRUE	EAT	anger	8	anger_n	199456	drag	1	drag_v	205514	peg	0	peg_n	33214
anon	anon_r	8259	FALSE	FALSE	EAT	poem	9	poem_n	345903	chemical	1	chemical_n	349696	s	0	s_n	2202725
anonymous	anonymous_j	121127	TRUE	FALSE	EAT	unknown	20	unknown_j	243647	mouse	1	mouse_n	254597	canvas	0	canvas_n	78681
answer	answer_n	1140579	FALSE	TRUE	EAT	question	48	question_n	3611303	result	1	result_n	3075776	woman	0	woman_n	3564520
ant	ant_n	71479	FALSE	TRUE	EAT	hill	37	hill_n	321307	eggs	1	egg_n	385475	expecting	0	expect_v	2234534
anthem	anthem_n	29122	TRUE	TRUE	EAT	national	37	national_z	1488929	school	1	school_n	4196967	map	0	map_n	659857
anthill	anthill_n	972	FALSE	TRUE	EAT	ants	20	ant_n	71479	scratch	1	scratch_n	92396	oven	0	oven_n	137158
anthropoid	anthropoid_j	633	FALSE	FALSE	EAT	ape	24	ape_n	32464	anthropologist	1	anthropologist_n	30332	ladder	0	ladder_n	92481
anthropology	anthropology_n	45600	FALSE	TRUE	EAT	social	9	social_j	2301226	nothing	1	nothing_n	2190302	shots	0	shot_n	668095
anticipate	anticipate_v	190673	FALSE	FALSE	EAT	expect	15	expect_v	2234534	easy	1	easy_j	2298878	films	0	film_n	2190518
anticipation	anticipation_n	58488	TRUE	FALSE	EAT	expect	6	expect_v	2234534	action	1	action_n	2289730	library	0	library_n	767941
antimony	antimony_n	2061	TRUE	FALSE	EAT	metal	22	metal_n	429577	lawyer	1	lawyer_n	430370	causes	0	cause_n	894932
antique	antique_j	38469	FALSE	FALSE	EAT	old	35	old_j	3958155	young	1	young_j	2512092	living	0	live_v	3607397
antiseptic	antiseptic_j	4221	FALSE	FALSE	EAT	ointment	9	ointment_n	11764	septic	1	septic_j	12650	disproved	0	disprove_v	25383
ants	ant_n	71479	TRUE	FALSE	EAT	pants	20	pants_n	94059	spiders	1	spider_n	70795	lad	0	lad_n	138356
anvil	anvil_n	29194	FALSE	FALSE	EAT	hammer	37	hammer_n	74171	sparks	1	spark_n	66884	sweets	0	sweet_n	34039
anxiety	anxiety_n	193958	TRUE	TRUE	EAT	worry	40	worry_v	684185	sex	1	sex_n	694125	discover	0	discover_v	922168
anxious	anxious_j	98747	TRUE	FALSE	EAT	worried	40	worry_v	684185	fear	1	fear_n	661462	metal	0	metal_n	429577
anybody	anybody_n	271391	TRUE	TRUE	EAT	nobody	16	nobody_n	377632	crowds	1	crowd_n	417705	human	0	human_j	2036587
anyone	anyone_n	2046490	FALSE	FALSE	EAT	someone	12	someone_n	2269529	anything	1	anything_n	2248072	writer	0	writer_n	817359
anything	anything_n	2248072	TRUE	TRUE	EAT	nothing	28	nothing_n	2190302	anyone	1	anyone_n	2046490	buildings	0	building_n	1733109
anyway	anyway_r	774839	FALSE	FALSE	EAT	anyhow	12	anyhow_r	35519	shrug	1	shrug_v	40318	dodgy	0	dodgy_j	44892
anywhere	anywhere_r	418247	FALSE	FALSE	EAT	here	22	here_r	6277226	world	1	world_n	5343094	points	0	point_n	4569738
apart	apart_r	572267	FALSE	TRUE	EAT	together	16	together_r	2441610	love	1	love_v	2404845	beds	0	bed_n	778945
apartheid	apartheid_n	35750	TRUE	FALSE	EAT	black	16	black_j	1200800	discussion	1	discussion_n	1167609	spoke	0	speak_v	2182567
apartment	apartment_n	325083	TRUE	TRUE	EAT	flat	63	flat_j	405062	lift	1	lift_v	300025	perfect	0	perfect_j	920957
apathy	apathy_n	20203	FALSE	FALSE	EAT	boredom	7	boredom_n	26112	inhibition	1	inhibition_n	27010	constants	0	constant_n	18549
ape	ape_n	32464	TRUE	FALSE	EAT	monkey	37	monkey_n	95241	swing	1	swing_n	124873	grave	0	grave_n	113492
apes	ape_n	32464	TRUE	TRUE	EAT	monkeys	32	monkey_n	95241	fools	1	fool_n	103317	cow	0	cow_n	152812
apex	apex_n	19279	FALSE	TRUE	EAT	top	22	top_j	1328611	stop	1	stop_v	1927630	throws	0	throw_v	886832
apology	apology_n	133238	TRUE	TRUE	EAT	sorry	46	sorry_j	386046	soft	1	soft_j	393979	jobs	0	job_n	2828202
apparatus	apparatus_n	62353	TRUE	FALSE	EAT	chemistry	15	chemistry_n	131298	gym	1	gym_n	117572	smashing	0	smash_v	80442
apparent	apparent_j	280011	FALSE	FALSE	EAT	obvious	27	obvious_j	621895	appearance	1	appearance_n	483158	severe	0	severe_j	341548
apparition	apparition_n	15186	FALSE	TRUE	EAT	ghost	63	ghost_n	141436	saint	1	saint_n	111117	boring	0	boring_j	116965
appeal	appeal_n	493465	TRUE	FALSE	EAT	sex	13	sex_n	694125	funds	1	fund_n	858648	tables	0	table_n	1087815
appear	appear_v	2382524	FALSE	TRUE	EAT	disappear	18	disappear_v	321212	visible	1	visible_j	302288	church	0	church_n	1322101
appearance	appearance_n	483158	FALSE	FALSE	EAT	looks	17	look_v	7957212	coming	1	come_v	10239364	asking	0	ask_v	4259812
appeared	appear_v	2382524	TRUE	TRUE	EAT	came	12	come_v	10239364	then	1	then_r	10829617	following	0	follow_v	4144136
appears	appear_v	2382524	FALSE	FALSE	EAT	seems	19	seem_v	4628143	something	1	something_n	4313933	call	0	call_v	4789401
appendix	appendix_z	48230	FALSE	FALSE	EAT	operation	16	operation_n	1076042	item	1	item_n	1102432	likely	0	likely_j	1336990
appetite	appetite_n	79142	FALSE	TRUE	EAT	food	43	food_n	2420360	big	1	big_j	3396154	degree	0	degree_n	1162386
apple	apple_n	175727	FALSE	FALSE	EAT	pie	20	pie_n	112326	bite	1	bite_n	111429	insult	0	insult_n	75068
apples	apple_n	175727	TRUE	FALSE	EAT	pears	26	pear_n	26891	stalks	1	stalk_n	26858	paul	0	paul_n	4094
apply	apply_v	1884663	TRUE	FALSE	EAT	job	12	job_n	2828202	offer	1	offer_v	3326492	strings	0	string_n	368738
apprehend	apprehend_v	25753	FALSE	FALSE	EAT	catch	16	catch_v	946246	release	1	release_n	762468	watched	0	watch_v	1597987
appropriate	appropriate_j	928772	FALSE	FALSE	EAT	right	18	right_j	2031369	almost	1	almost_r	2056747	convince	0	convince_v	398987
apricot	apricot_n	11988	FALSE	TRUE	EAT	jam	23	jam_n	70346	chew	1	chew_v	67114	digit	0	digit_n	68702
apt	apt_j	48453	TRUE	TRUE	EAT	fitting	12	fitting_j	76481	snake	1	snake_n	96030	annoyed	0	annoy_v	213730
aquiline	aquiline_j	597	TRUE	TRUE	EAT	nose	33	nose_n	222202	wet	1	wet_j	223994	dives	0	dive_n	64115
arc	arc_n	71312	TRUE	FALSE	EAT	circle	18	circle_n	349906	wing	1	wing_n	322850	repeating	0	repeat_v	378018
arch	arch_n	56629	FALSE	FALSE	EAT	way	19	way_n	9559871	money	1	money_n	3164186	says	0	say_v	18642406
archaic	archaic_j	21553	TRUE	FALSE	EAT	old	50	old_j	3958155	ideas	1	idea_n	3219791	big	0	big_j	3396154
arches	arch_v	41478	FALSE	FALSE	EAT	feet	16	foot_n	1299979	trees	1	tree_n	1009693	violence	0	violence_n	582820
architect	architect_n	178494	TRUE	TRUE	EAT	building	20	building_n	1733109	art	1	art_n	1570207	image	0	image_n	1818452
architects	architect_n	178494	TRUE	FALSE	EAT	buildings	16	building_n	1733109	designs	1	design_n	1852949	beginning	0	beginning_n	625022
architecture	architecture_n	271113	FALSE	TRUE	EAT	building	25	building_n	1733109	plan	1	plan_n	2076128	limit	0	limit_n	589184
arduous	arduous_j	17441	FALSE	FALSE	EAT	hard	29	hard_j	2022631	strong	1	strong_j	1741015	daughter	0	daughter_n	749712
area	area_n	4887722	TRUE	TRUE	EAT	space	13	space_n	1807532	road	1	road_n	1645413	related	0	relate_v	1245844
argue	argue_v	945929	TRUE	TRUE	EAT	fight	11	fight_n	438287	speech	1	speech_n	601428	coffee	0	coffee_n	429620
argument	argument_n	1067733	FALSE	FALSE	EAT	row	12	row_n	335606	cross	1	cross_n	318562	laws	0	law_n	2965533
arid	arid_j	16992	FALSE	TRUE	EAT	dry	39	dry_j	373637	heat	1	heat_n	525089	lighter	0	light_j	691029
aries	aries_z	10325	TRUE	FALSE	EAT	ram	12	ram_n	53500	shy	1	shy_j	56054	sincerely	0	sincerely_r	48447
arise	arise_v	497937	FALSE	FALSE	EAT	sun	12	sun_n	480949	chair	1	chair_n	514996	dead	0	dead_j	602941
aristocracy	aristocracy_n	18679	FALSE	FALSE	EAT	lords	8	lords_z	125441	queen	1	queen_n	132918	fin	0	fin_n	41451
arithmetic	arithmetic_n	24684	FALSE	TRUE	EAT	maths	21	math_n	201732	crap	1	crap_n	146959	monk	0	monk_n	88158
ark	ark_n	16334	TRUE	FALSE	EAT	noah	74	noah_n	318	nark	1	nark_n	197	latitudinal	0	latitudinal_j	1281
arm	arm_n	794892	TRUE	TRUE	EAT	leg	40	leg_n	541282	chair	1	chair_n	514996	king	0	king_n	440249
armament	armament_n	14828	TRUE	TRUE	EAT	war	16	war_n	1734765	strong	1	strong_j	1741015	hates	0	hate_v	475426
armed	armed_j	170530	FALSE	TRUE	EAT	gun	14	gun_n	570258	leg	1	leg_n	541282	mix	0	mix_n	339869
armies	army_n	480652	FALSE	TRUE	EAT	war	24	war_n	1734765	general	1	general_j	1385694	wood	0	wood_n	458674
arms	arm_n	794892	TRUE	FALSE	EAT	legs	49	leg_n	541282	conflict	1	conflict_n	558484	bottom	0	bottom_n	482341
army	army_n	480652	FALSE	TRUE	EAT	navy	29	navy_n	48020	lorry	1	lorry_n	51452	receiver	0	receiver_n	122632
arousal	arousal_n	10420	FALSE	TRUE	EAT	sex	14	sex_n	694125	scientist	1	scientist_n	632994	war	0	war_n	1734765
arrange	arrange_v	397436	TRUE	FALSE	EAT	flowers	21	flower_n	373679	dance	1	dance_n	372598	shares	0	share_n	807549
arranged	arrange_v	397436	FALSE	FALSE	EAT	fixed	9	fix_v	783008	married	1	marry_v	517996	engineer	0	engineer_n	345011
arrangement	arrangement_n	473045	TRUE	FALSE	EAT	flowers	9	flower_n	373679	row	1	row_n	335606	hangs	0	hang_v	510374
arrest	arrest_n	173526	FALSE	FALSE	EAT	police	33	police_n	1375532	drugs	1	drug_n	1055592	flag	0	flag_n	327549
arrival	arrival_n	259309	TRUE	FALSE	EAT	departure	32	departure_n	145973	departing	1	depart_v	124389	irrelevant	0	irrelevant_j	114197
arrive	arrive_v	1014442	TRUE	TRUE	EAT	come	16	come_v	10239364	now	1	now_r	10097714	only	0	only_r	9350164
arrived	arrive_v	1014442	TRUE	TRUE	EAT	here	11	here_r	6277226	start	1	start_v	4673410	man	0	man_n	5328279
arson	arson_n	14789	TRUE	TRUE	EAT	fire	63	fire_n	995751	crime	1	crime_n	830977	scores	0	score_n	518134
art	art_n	1570207	TRUE	TRUE	EAT	science	14	science_n	1282805	teacher	1	teacher_n	1313284	judge	0	judge_n	555347
arthur	arthur_n	962	FALSE	FALSE	EAT	king	31	king_n	440249	cat	1	cat_n	442868	personal	0	personal_j	1680793
article	article_n	1989874	TRUE	FALSE	EAT	thing	19	thing_n	7683598	money	1	money_n	3164186	showed	0	show_v	4658982
articles	article_n	1989874	TRUE	FALSE	EAT	things	26	thing_n	7683598	many	1	many_j	9186040	worlds	0	world_n	5343094
articulation	articulation_n	19858	FALSE	TRUE	EAT	speech	23	speech_n	601428	heat	1	heat_n	525089	sought	0	seek_v	1444054
artificial	artificial_j	136850	FALSE	TRUE	EAT	false	21	false_j	413870	hurts	1	hurt_v	381244	lunch	0	lunch_n	348873
artist	artist_n	917909	TRUE	TRUE	EAT	paint	19	paint_n	212628	poet	1	poet_n	229070	bolts	0	bolt_n	100964
arts	art_n	1570207	FALSE	TRUE	EAT	science	18	science_n	1282805	society	1	society_n	1324364	glasses	0	glass_n	561017
ascend	ascend_v	55203	FALSE	FALSE	EAT	descend	20	descend_v	142999	rocket	1	rocket_n	124173	delicate	0	delicate_j	90729
ascending	ascend_v	55203	FALSE	TRUE	EAT	descending	22	descend_v	142999	steep	1	steep_j	117383	weed	0	weed_n	98011
ash	ash_n	94406	FALSE	TRUE	EAT	tree	31	tree_n	1009693	light	1	light_n	1539253	phone	0	phone_n	1357636
ashtray	ashtray_n	6204	FALSE	TRUE	EAT	cigarette	28	cigarette_n	131499	carpet	1	carpet_n	130042	tiles	0	tile_n	112145
ask	ask_v	4259812	TRUE	TRUE	EAT	question	15	question_n	3611303	again	1	again_r	3906962	game	0	game_n	3622416
asked	ask_v	4259812	TRUE	TRUE	EAT	question	25	question_n	3611303	money	1	money_n	3164186	ideas	0	idea_n	3219791
aspidistra	aspidistra_n	196	TRUE	TRUE	EAT	plant	26	plant_n	1141599	song	1	song_n	1130591	especially	0	especially_r	1847805
aspire	aspire_v	54194	TRUE	FALSE	EAT	hope	17	hope_v	1976039	enjoy	1	enjoy_v	1751792	event	0	event_n	2809268
ass	ass_n	120905	FALSE	FALSE	EAT	donkey	43	donkey_n	33467	ox	1	ox_n	26869	tomato	0	tomato_n	113026
assembly	assembly_n	216090	FALSE	FALSE	EAT	school	19	school_n	4196967	number	1	number_n	4930580	try	0	try_v	5322749
assimilate	assimilate_v	29238	FALSE	FALSE	EAT	gather	8	gather_v	448940	assess	1	assess_v	459934	average	0	average_j	622807
assist	assist_v	509592	TRUE	TRUE	EAT	help	72	help_v	5469768	test	1	test_n	1452770	greater	0	great_j	6512944
assistant	assistant_z	132368	FALSE	TRUE	EAT	shop	34	shop_n	915358	reader	1	reader_n	942380	income	0	income_n	810423
associate	associate_n	164354	FALSE	TRUE	EAT	friend	17	friend_n	2649811	research	1	research_n	2695207	cats	0	cat_n	442868
association	association_n	418724	FALSE	FALSE	EAT	word	18	word_n	3093684	idea	1	idea_n	3219791	disappeared	0	disappear_v	321212
assured	assure_v	263199	FALSE	TRUE	EAT	confident	12	confident_j	272393	reliable	1	reliable_j	274776	fucks	0	fuck_n	54256
aster	aster_n	2092	TRUE	FALSE	EAT	flower	34	flower_n	373679	ear	1	ear_n	355579	heat	0	heat_n	525089
astonish	astonish_v	32451	FALSE	FALSE	EAT	surprise	36	surprise_n	362216	wild	1	wild_j	346130	growth	0	growth_n	1071350
astonishment	astonishment_n	14857	FALSE	FALSE	EAT	surprise	40	surprise_n	362216	wild	1	wild_j	346130	reveal	0	reveal_v	864635
astray	astray_r	17818	TRUE	FALSE	EAT	lost	21	lose_v	2309249	space	1	space_n	1807532	voices	0	voice_n	944475
astronaut	astronaut_n	42385	TRUE	FALSE	EAT	moon	22	moon_n	216517	hat	1	hat_n	217350	deeply	0	deeply_r	284276
astronomy	astronomy_n	47121	TRUE	TRUE	EAT	stars	58	star_n	770300	earth	1	earth_n	851344	designs	0	design_n	1852949
asylum	asylum_n	90579	FALSE	TRUE	EAT	lunatic	33	lunatic_j	8308	nutter	1	nutter_n	11178	gleams	0	gleam_n	7987
ate	eat_v	1280233	FALSE	TRUE	EAT	food	30	food_n	2420360	late	1	late_j	2264699	flying	0	fly_v	742469
atheist	atheist_n	101765	TRUE	FALSE	EAT	god	33	god_n	396306	convert	1	convert_v	398144	slowest	0	slow_j	480738
athlete	athlete_n	173530	TRUE	TRUE	EAT	foot	23	foot_n	1299979	races	1	race_n	979623	boards	0	board_n	1114330
athletic	athletic_j	56842	FALSE	FALSE	EAT	run	9	run_v	3835017	school	1	school_n	4196967	leaves	0	leave_v	4514324
atlantic	atlantic_z	159960	FALSE	FALSE	EAT	ocean	56	ocean_n	250399	coast	1	coast_n	304843	erase	0	erase_v	55756
atlas	atlas_n	3112	TRUE	FALSE	EAT	world	26	world_n	5343094	large	1	large_j	3989154	seen	0	see_v	13452581
atmosphere	atmosphere_n	381637	TRUE	TRUE	EAT	air	37	air_n	1167823	engine	1	engine_n	889162	correct	0	correct_j	602317
atoll	atoll_z	2710	TRUE	FALSE	EAT	island	15	island_n	492511	blue	1	blue_j	492414	warmest	0	warm_j	476074
atom	atom_n	108045	TRUE	TRUE	EAT	bomb	49	bomb_n	239185	spectra	1	spectrum_n	190812	craps	0	crap_n	146959
atomic	atomic_j	65652	TRUE	TRUE	EAT	bomb	35	bomb_n	239185	physics	1	physics_n	199941	poster	0	poster_n	244933
attach	attach_v	439387	TRUE	FALSE	EAT	join	15	join_v	1568287	break	1	break_v	1509441	gaps	0	gap_n	377525
attack	attack_n	1009499	FALSE	TRUE	EAT	defend	12	defend_v	455803	warm	1	warm_j	476074	plenty	0	plenty_n	521780
attain	attain_v	135896	FALSE	TRUE	EAT	reach	26	reach_v	1523262	knowledge	1	knowledge_n	1464520	hi	0	hi_z	447671
attempt	attempt_n	760031	TRUE	FALSE	EAT	try	58	try_v	5322749	life	1	life_n	6006471	question	0	question_n	3611303
attempted	attempt_v	616031	TRUE	TRUE	EAT	tried	53	try_v	5322749	lost	1	lose_v	2309249	people	0	people_n	14152518
attempts	attempt_n	760031	FALSE	FALSE	EAT	tries	37	try_v	5322749	problem	1	problem_n	4762006	meant	0	mean_v	4153282
attend	attend_v	1001064	FALSE	TRUE	EAT	lectures	10	lecture_n	265373	servant	1	servant_n	202810	dentist	0	dentist_n	73046
attendance	attendance_n	165730	TRUE	FALSE	EAT	school	10	school_n	4196967	groups	1	group_n	4077506	country	0	country_n	3894717
attention	attention_n	1116904	FALSE	TRUE	EAT	please	13	please_v	1185607	draw	1	draw_v	1252892	filling	0	fill_v	997151
attic	attic_n	31892	TRUE	FALSE	EAT	loft	14	loft_n	45479	cellar	1	cellar_n	42651	turkey	0	turkey_n	62898
attitude	attitude_n	519529	TRUE	TRUE	EAT	opinion	9	opinion_n	1137773	discuss	1	discuss_v	1326758	collect	0	collect_v	723165
attraction	attraction_n	212397	FALSE	FALSE	EAT	repulsion	16	repulsion_n	5408	blond	1	blond_j	17756	saucer	0	saucer_n	15986
attractive	attractive_j	279056	TRUE	TRUE	EAT	pretty	20	pretty_r	1331936	sometimes	1	sometimes_r	1517297	union	0	union_z	501167
auction	auction_n	126478	TRUE	TRUE	EAT	sale	43	sale_n	1354868	table	1	table_n	1087815	stations	0	station_n	886468
audience	audience_n	846480	TRUE	FALSE	EAT	applause	13	applause_n	56172	pope	1	pope_n	58313	cabinets	0	cabinet_n	151594
audio	audio_j	215717	TRUE	TRUE	EAT	visual	26	visual_j	358178	aid	1	aid_n	446771	difficulties	0	difficulty_n	575994
aunt	aunt_n	66805	FALSE	FALSE	EAT	uncle	61	uncle_n	99831	maria	1	maria_z	103417	shiny	0	shiny_j	66395
auntie	auntie_n	7037	FALSE	FALSE	EAT	uncle	33	uncle_n	99831	monkey	1	monkey_n	95241	flea	0	flea_n	36630
author	author_n	1213294	FALSE	TRUE	EAT	book	49	book_n	4210995	idea	1	idea_n	3219791	thinking	0	think_v	11267766
authority	authority_n	1310714	TRUE	FALSE	EAT	law	9	law_n	2965533	words	1	word_n	3093684	battle	0	battle_n	577175
automatic	automatic_j	178728	TRUE	FALSE	EAT	machine	18	machine_n	978759	natural	1	natural_j	1211003	whitest	0	white_j	1207222
autumn	autumn_n	123166	TRUE	FALSE	EAT	leaves	48	leave_v	4514324	night	1	night_n	2234182	gets	0	get_v	17986883
avarice	avarice_n	5213	FALSE	FALSE	EAT	greed	50	greed_n	67215	misunderstood	1	misunderstand_v	59687	stupidity	0	stupidity_n	40798
avenue	avenue_n	62363	TRUE	FALSE	EAT	trees	30	tree_n	1009693	garden	1	garden_n	770673	contacts	0	contact_n	877339
average	average_j	622807	TRUE	TRUE	EAT	mean	21	mean_v	4153282	reading	1	read_v	3604321	new	0	new_j	10419322
aversion	aversion_n	20329	FALSE	TRUE	EAT	hate	19	hate_v	475426	aside	1	aside_r	367490	attracted	0	attract_v	494631
avoid	avoid_v	1067797	FALSE	FALSE	EAT	miss	27	miss_v	1134340	hit	1	hit_v	999418	laughing	0	laugh_v	348053
avoidance	avoidance_n	44753	FALSE	FALSE	EAT	miss	14	miss_v	1134340	occur	1	occur_v	1180686	mouth	0	mouth_n	409218
avon	avon_n	4709	FALSE	FALSE	EAT	river	26	river_n	542048	lady	1	lady_n	424702	feature	0	feature_n	1337153
await	await_v	166445	TRUE	TRUE	EAT	expect	8	expect_v	2234534	remain	1	remain_v	2217017	doctor	0	doctor_n	767883
awake	awake_j	31593	FALSE	FALSE	EAT	asleep	33	asleep_r	67756	sunshine	1	sunshine_n	71307	idiot	0	idiot_n	132141
awaking	awake_v	35384	FALSE	FALSE	EAT	sleeping	16	sleep_v	442863	sun	1	sun_n	480949	fundamental	0	fundamental_j	352982
awe	awe_n	43795	FALSE	FALSE	EAT	wonder	12	wonder_v	970642	race	1	race_n	979623	accept	0	accept_v	1372447
awful	awful_j	191549	TRUE	TRUE	EAT	terrible	16	terrible_j	281729	empty	1	empty_j	308154	dust	0	dust_n	205214
awkward	awkward_j	87348	FALSE	TRUE	EAT	difficult	12	difficult_j	1427888	step	1	step_n	1354828	saved	0	save_v	1425753
awoken	awake_v	35384	TRUE	TRUE	EAT	sleep	16	sleep_n	251152	roughly	1	roughly_r	203467	bug	0	bug_n	227182
axis	axis_n	111240	FALSE	TRUE	EAT	wheel	10	wheel_n	443565	planets	1	planet_n	453822	subjects	0	subject_n	1229805
azure	azure_z	14303	FALSE	TRUE	EAT	blue	56	blue_j	492414	island	1	island_n	492511	corner	0	corner_n	573187
b	b_z	789311	FALSE	FALSE	EAT	c	15	c_z	911224	blood	1	blood_n	853677	remained	0	remain_v	2217017
baa	baa_n	3095	FALSE	FALSE	EAT	sheep	43	sheep_n	148487	blast	1	blast_n	93250	rainbow	0	rainbow_n	43925
babe	babe_n	21846	FALSE	FALSE	EAT	child	13	child_n	5227137	born	1	bear_v	1387487	things	0	thing_n	7683598
babies	baby_n	778480	TRUE	FALSE	EAT	nappies	13	nappy_n	16712	contraceptive	1	contraceptive_j	13283	pantry	0	pantry_n	16067
baby	baby_n	778480	FALSE	FALSE	EAT	boy	13	boy_n	958296	arms	1	arm_n	794892	finished	0	finish_v	916803
bach	bach_n	8458	FALSE	FALSE	EAT	music	44	music_n	1832723	record	1	record_n	1717215	cutting	0	cut_v	1239950
bachelor	bachelor_n	47435	FALSE	FALSE	EAT	spinster	14	spinster_n	4489	ireland	1	ireland_n	3513	toothpaste	0	toothpaste_n	14017
bachelors	bachelor_n	47435	TRUE	TRUE	EAT	men	13	man_n	5328279	bad	1	bad_j	2724059	largest	0	large_j	3989154
bacillus	bacillus_n	6446	FALSE	FALSE	EAT	germ	16	germ_n	31913	colon	1	colon_n	35703	valley	0	valley_n	177590
back	back_r	5679680	FALSE	TRUE	EAT	front	50	front_n	1075688	arrived	1	arrive_v	1014442	treatment	0	treatment_n	1304177
backside	backside_n	18958	FALSE	TRUE	EAT	bottom	20	bottom_n	482341	chair	1	chair_n	514996	owner	0	owner_n	1032029
backward	backward_r	32584	TRUE	FALSE	EAT	forward	37	forward_r	1181216	step	1	step_n	1354828	duties	0	duty_n	714571
backwards	backwards_r	74551	TRUE	TRUE	EAT	forwards	49	forwards_r	31388	illiterate	1	illiterate_j	17145	nous	0	nous_n	15386
bacon	bacon_n	59046	FALSE	TRUE	EAT	egg	24	egg_n	385475	meat	1	meat_n	342078	carries	0	carry_v	1856541
bacteria	bacterium_n	155374	TRUE	TRUE	EAT	germs	16	germ_n	31913	plague	1	plague_n	46155	narrower	0	narrow_j	256941
bacterial	bacterial_j	47073	FALSE	FALSE	EAT	disease	14	disease_n	957173	cell	1	cell_n	1023033	lying	0	lie_v	798116
bad	bad_j	2724059	FALSE	TRUE	EAT	good	55	good_j	14657378	times	1	time_n	16416069	then	0	then_r	10829617
badge	badge_n	102943	FALSE	FALSE	EAT	scout	7	scout_z	35799	motto	1	motto_n	36899	devil	0	devil_n	106648
badger	badger_n	31617	FALSE	FALSE	EAT	animal	13	animal_n	944969	bill	1	bill_n	912400	copy	0	copy_n	841944
badly	badly_r	342101	TRUE	TRUE	EAT	well	14	well_r	10634781	work	1	work_n	6701981	days	0	day_n	8476414
badminton	badminton_n	8087	FALSE	TRUE	EAT	racket	19	racket_n	19157	jonah	1	jonah_z	19706	heather	0	heather_n	8077
bag	bag_n	544448	TRUE	FALSE	EAT	shopping	6	shopping_n	328420	bones	1	bone_n	321549	bike	0	bike_n	428468
baggage	baggage_n	42501	FALSE	TRUE	EAT	luggage	24	luggage_n	58899	trunks	1	trunk_n	78170	appendix	0	appendix_z	48230
